X,Y,Z
123.849,116.329,20.0
123.849,116.329,20.0
123.631,116.642,20.0
123.631,116.642,20.0
123.372,116.825,20.0
123.372,116.825,20.0
122.934,116.925,20.0
122.934,116.925,20.0
111.979,116.922,20.0
111.979,116.922,20.0
111.628,116.825,20.0
111.628,116.825,20.0
111.368,116.642,20.0
111.368,116.642,20.0
111.151,116.33,20.0
111.151,116.33,20.0
111.066,116.052,20.0
111.066,116.052,20.0
111.066,114.825,20.0
111.066,114.825,20.0
109.336,114.825,20.0
109.336,114.825,20.0
109.336,120.174,20.0
109.336,120.174,20.0
111.066,120.174,20.0
111.066,120.174,20.0
111.466,120.574,20.0
111.466,120.574,20.0
111.467,119.074,20.0
111.467,119.074,20.0
111.517,118.832,20.0
111.517,118.832,20.0
111.648,118.645,20.0
111.648,118.645,20.0
111.804,118.535,20.0
111.804,118.535,20.0
112.014,118.477,20.0
112.014,118.477,20.0
122.934,118.475,20.0
122.934,118.475,20.0
123.197,118.535,20.0
123.197,118.535,20.0
123.353,118.645,20.0
123.353,118.645,20.0
123.483,118.832,20.0
123.483,118.832,20.0
123.534,119.075,20.0
123.534,119.075,20.0
123.534,120.575,20.0
123.534,120.575,20.0
126.065,120.575,20.0
126.065,120.575,20.0
126.065,115.691,20.0
126.065,115.691,20.0
126.064,114.425,20.0
126.064,114.425,20.0
123.533,114.425,20.0
123.533,114.425,20.0
123.533,116.003,20.0
123.533,116.003,20.0
123.483,116.168,20.0
123.483,116.168,20.0
123.352,116.355,20.0
123.352,116.355,20.0
123.197,116.465,20.0
123.197,116.465,20.0
122.934,116.525,20.0
122.934,116.525,20.0
112.014,116.523,20.0
112.014,116.523,20.0
111.803,116.465,20.0
111.803,116.465,20.0
111.647,116.355,20.0
111.647,116.355,20.0
111.517,116.168,20.0
111.517,116.168,20.0
111.466,116.003,20.0
111.466,116.003,20.0
111.466,114.425,20.0
111.466,114.425,20.0
108.936,114.425,20.0
108.936,114.425,20.0
108.936,120.574,20.0
108.936,120.574,20.0
111.466,120.574,20.0
111.466,120.574,20.0
111.866,120.974,20.0
111.866,120.974,20.0
111.867,119.017,20.0
111.867,119.017,20.0
111.927,118.931,20.0
111.927,118.931,20.0
112.049,118.875,20.0
112.049,118.875,20.0
123.003,118.875,20.0
123.003,118.875,20.0
123.134,119.012,20.0
123.134,119.012,20.0
123.134,120.975,20.0
123.134,120.975,20.0
126.465,120.975,20.0
126.465,120.975,20.0
126.465,115.691,20.0
126.465,115.691,20.0
126.464,114.025,20.0
126.464,114.025,20.0
123.133,114.025,20.0
123.133,114.025,20.0
123.131,115.96,20.0
123.131,115.96,20.0
123.073,116.069,20.0
123.073,116.069,20.0
122.934,116.125,20.0
122.934,116.125,20.0
112.048,116.125,20.0
112.048,116.125,20.0
111.926,116.069,20.0
111.926,116.069,20.0
111.868,115.96,20.0
111.868,115.96,20.0
111.866,114.025,20.0
111.866,114.025,20.0
108.536,114.025,20.0
108.536,114.025,20.0
108.536,120.974,20.0
108.536,120.974,20.0
111.866,120.974,20.0
111.866,120.974,20.0
111.596,120.705,20.0
111.596,120.705,20.0
111.639,118.647,20.0
111.639,118.647,20.0
112.048,117.504,20.0
112.048,117.504,20.0
111.917,117.373,20.0
111.917,117.373,20.0
111.725,117.198,20.0
111.725,117.198,20.0
110.597,116.053,20.0
110.597,116.053,20.0
109.848,115.304,20.0
109.848,115.304,20.0
109.815,115.564,20.0
109.815,115.564,20.0
110.585,115.358,20.0
110.585,115.358,20.0
111.238,116.753,20.0
111.238,116.753,20.0
123.934,117.992,20.0
123.934,117.992,20.0
125.183,117.658,20.0
125.183,117.658,20.0
125.183,117.658,20.0
125.183,117.658,20.0
125.183,117.658,20.2
125.183,117.658,20.2
123.361,114.253,20.2
123.361,114.253,20.2
123.333,113.16,20.2
123.333,113.16,20.2
122.787,112.721,20.2
122.787,112.721,20.2
122.063,112.678,20.2
122.063,112.678,20.2
113.491,112.656,20.2
113.491,112.656,20.2
112.982,113.426,20.2
112.982,113.426,20.2
112.982,113.426,20.2
112.982,113.426,20.2
112.981,115.045,20.2
112.981,115.045,20.2
114.081,115.045,20.2
114.081,115.045,20.2
114.081,113.555,20.2
114.081,113.555,20.2
114.259,113.397,20.2
114.259,113.397,20.2
113.862,113.449,20.2
113.862,113.449,20.2
113.463,113.403,20.2
113.463,113.403,20.2
112.982,113.426,20.2
112.982,113.426,20.2
114.259,113.397,20.2
114.259,113.397,20.2
114.371,113.398,20.2
114.371,113.398,20.2
113.45,113.685,20.2
113.45,113.685,20.2
113.261,114.765,20.2
113.261,114.765,20.2
113.262,113.694,20.2
113.262,113.694,20.2
113.45,113.685,20.2
113.45,113.685,20.2
113.801,113.721,20.2
113.801,113.721,20.2
113.801,114.765,20.2
113.801,114.765,20.2
113.261,114.765,20.2
113.261,114.765,20.2
113.261,114.765,20.2
113.261,114.765,20.2
112.248,113.172,20.2
112.248,113.172,20.2
107.717,113.172,20.2
107.717,113.172,20.2
107.718,121.828,20.2
107.718,121.828,20.2
112.248,121.828,20.2
112.248,121.828,20.2
112.981,121.583,20.2
112.981,121.583,20.2
112.981,121.583,20.2
112.981,121.583,20.2
113.465,121.608,20.2
113.465,121.608,20.2
113.862,121.557,20.2
113.862,121.557,20.2
114.282,121.606,20.2
114.282,121.606,20.2
114.082,121.45,20.2
114.082,121.45,20.2
114.082,119.955,20.2
114.082,119.955,20.2
112.982,119.955,20.2
112.982,119.955,20.2
112.981,121.583,20.2
112.981,121.583,20.2
114.282,121.606,20.2
114.282,121.606,20.2
114.37,121.605,20.2
114.37,121.605,20.2
113.262,120.235,20.2
113.262,120.235,20.2
113.802,120.235,20.2
113.802,120.235,20.2
113.802,121.287,20.2
113.802,121.287,20.2
113.456,121.327,20.2
113.456,121.327,20.2
113.262,121.317,20.2
113.262,121.317,20.2
113.262,120.235,20.2
113.262,120.235,20.2
113.262,120.235,20.2
113.262,120.235,20.2
112.248,121.828,20.2
112.248,121.828,20.2
112.248,122.281,20.2
112.248,122.281,20.2
112.952,122.322,20.2
112.952,122.322,20.2
120.152,122.3,20.2
120.152,122.3,20.2
120.63,121.603,20.2
120.63,121.603,20.2
120.63,121.603,20.2
120.63,121.603,20.2
120.718,121.604,20.2
120.718,121.604,20.2
121.149,121.551,20.2
121.149,121.551,20.2
121.557,121.605,20.2
121.557,121.605,20.2
122.019,121.581,20.2
122.019,121.581,20.2
122.019,120.505,20.2
122.019,120.505,20.2
122.019,119.955,20.2
122.019,119.955,20.2
120.919,119.955,20.2
120.919,119.955,20.2
120.919,121.448,20.2
120.919,121.448,20.2
120.718,121.604,20.2
120.718,121.604,20.2
121.739,120.235,20.2
121.739,120.235,20.2
121.199,120.235,20.2
121.199,120.235,20.2
121.739,120.235,20.2
121.739,120.235,20.2
121.739,121.315,20.2
121.739,121.315,20.2
121.568,121.324,20.2
121.568,121.324,20.2
121.199,121.275,20.2
121.199,121.275,20.2
121.199,120.235,20.2
121.199,120.235,20.2
121.199,120.235,20.2
121.199,120.235,20.2
121.191,122.308,20.2
121.191,122.308,20.2
121.529,122.352,20.2
121.529,122.352,20.2
122.752,122.279,20.2
122.752,122.279,20.2
127.283,121.828,20.2
127.283,121.828,20.2
127.282,113.172,20.2
127.282,113.172,20.2
122.751,112.719,20.2
122.751,112.719,20.2
121.745,112.66,20.2
121.745,112.66,20.2
120.704,112.699,20.2
120.704,112.699,20.2
120.718,113.394,20.2
120.718,113.394,20.2
120.718,113.394,20.2
120.718,113.394,20.2
120.63,113.395,20.2
120.63,113.395,20.2
120.718,113.394,20.2
120.718,113.394,20.2
120.918,113.55,20.2
120.918,113.55,20.2
120.919,115.045,20.2
120.919,115.045,20.2
122.018,115.045,20.2
122.018,115.045,20.2
122.018,113.858,20.2
122.018,113.858,20.2
122.018,113.417,20.2
122.018,113.417,20.2
121.535,113.392,20.2
121.535,113.392,20.2
121.138,113.443,20.2
121.138,113.443,20.2
120.718,113.394,20.2
120.718,113.394,20.2
121.544,113.673,20.2
121.544,113.673,20.2
121.198,113.713,20.2
121.198,113.713,20.2
121.544,113.673,20.2
121.544,113.673,20.2
121.738,113.683,20.2
121.738,113.683,20.2
121.738,114.765,20.2
121.738,114.765,20.2
121.199,114.765,20.2
121.199,114.765,20.2
121.198,113.713,20.2
121.198,113.713,20.2
120.837,114.049,20.2
120.837,114.049,20.2
120.153,113.365,20.2
120.153,113.365,20.2
120.768,113.424,20.2
120.768,113.424,20.2
119.069,115.124,20.2
119.069,115.124,20.2
118.518,115.124,20.2
118.518,115.124,20.2
116.748,113.354,20.2
116.748,113.354,20.2
117.47,113.328,20.2
117.47,113.328,20.2
115.674,115.124,20.2
115.674,115.124,20.2
115.124,115.124,20.2
115.124,115.124,20.2
114.16,114.16,20.2
114.16,114.16,20.2
114.16,114.16,20.2
114.16,114.16,20.2
114.182,112.701,20.2
114.182,112.701,20.2
113.491,112.656,20.2
113.491,112.656,20.2
112.248,112.724,20.2
112.248,112.724,20.2
107.717,113.172,20.2
107.717,113.172,20.2
107.718,121.828,20.2
107.718,121.828,20.2
112.248,122.281,20.2
112.248,122.281,20.2
113.255,122.34,20.2
113.255,122.34,20.2
114.319,122.3,20.2
114.319,122.3,20.2
114.319,119.874,20.2
114.319,119.874,20.2
114.319,119.874,20.2
114.319,119.874,20.2
114.162,120.031,20.2
114.162,120.031,20.2
114.162,120.95,20.2
114.162,120.95,20.2
114.846,121.634,20.2
114.846,121.634,20.2
115.971,121.616,20.2
115.971,121.616,20.2
117.713,119.874,20.2
117.713,119.874,20.2
116.48,119.875,20.2
116.48,119.875,20.2
118.251,121.645,20.2
118.251,121.645,20.2
119.352,121.629,20.2
119.352,121.629,20.2
120.837,120.144,20.2
120.837,120.144,20.2
120.838,120.838,20.2
120.838,120.838,20.2
119.875,119.875,20.2
119.875,119.875,20.2
119.875,119.875,20.2
119.875,119.875,20.2
119.7,122.298,20.2
119.7,122.298,20.2
113.492,122.355,20.2
113.492,122.355,20.2
112.248,122.281,20.2
112.248,122.281,20.2
111.682,121.84,20.2
111.682,121.84,20.2
111.682,119.87,20.2
111.682,119.87,20.2
109.771,119.774,20.2
109.771,119.774,20.2
109.771,119.774,20.2
109.771,119.774,20.2
110.701,119.774,20.2
110.701,119.774,20.2
110.702,119.074,20.2
110.702,119.074,20.2
110.82,118.509,20.2
110.82,118.509,20.2
111.124,118.071,20.2
111.124,118.071,20.2
111.488,117.815,20.2
111.488,117.815,20.2
111.98,117.69,20.2
111.98,117.69,20.2
122.899,117.688,20.2
122.899,117.688,20.2
123.513,117.815,20.2
123.513,117.815,20.2
123.876,118.071,20.2
123.876,118.071,20.2
124.18,118.508,20.2
124.18,118.508,20.2
124.299,119.075,20.2
124.299,119.075,20.2
124.299,119.775,20.2
124.299,119.775,20.2
125.23,119.775,20.2
125.23,119.775,20.2
125.23,115.691,20.2
125.23,115.691,20.2
125.229,115.225,20.2
125.229,115.225,20.2
124.298,115.225,20.2
124.298,115.225,20.2
124.298,116.103,20.2
124.298,116.103,20.2
124.181,116.49,20.2
124.181,116.49,20.2
123.876,116.929,20.2
123.876,116.929,20.2
123.513,117.185,20.2
123.513,117.185,20.2
122.899,117.312,20.2
122.899,117.312,20.2
111.98,117.31,20.2
111.98,117.31,20.2
111.488,117.185,20.2
111.488,117.185,20.2
111.124,116.929,20.2
111.124,116.929,20.2
110.82,116.491,20.2
110.82,116.491,20.2
110.701,116.102,20.2
110.701,116.102,20.2
110.701,115.225,20.2
110.701,115.225,20.2
109.771,115.225,20.2
109.771,115.225,20.2
109.771,119.774,20.2
109.771,119.774,20.2
111.101,120.174,20.2
111.101,120.174,20.2
111.102,119.074,20.2
111.102,119.074,20.2
111.186,118.671,20.2
111.186,118.671,20.2
111.404,118.358,20.2
111.404,118.358,20.2
111.663,118.175,20.2
111.663,118.175,20.2
112.014,118.078,20.2
112.014,118.078,20.2
122.899,118.075,20.2
122.899,118.075,20.2
123.338,118.175,20.2
123.338,118.175,20.2
123.597,118.358,20.2
123.597,118.358,20.2
123.814,118.67,20.2
123.814,118.67,20.2
123.899,119.075,20.2
123.899,119.075,20.2
123.899,120.175,20.2
123.899,120.175,20.2
125.63,120.175,20.2
125.63,120.175,20.2
125.63,115.691,20.2
125.63,115.691,20.2
125.629,114.825,20.2
125.629,114.825,20.2
123.898,114.825,20.2
123.898,114.825,20.2
123.898,116.055,20.2
123.898,116.055,20.2
123.814,116.329,20.2
123.814,116.329,20.2
123.596,116.642,20.2
123.596,116.642,20.2
123.337,116.825,20.2
123.337,116.825,20.2
122.899,116.925,20.2
122.899,116.925,20.2
112.014,116.922,20.2
112.014,116.922,20.2
111.663,116.825,20.2
111.663,116.825,20.2
111.403,116.642,20.2
111.403,116.642,20.2
111.186,116.33,20.2
111.186,116.33,20.2
111.101,116.052,20.2
111.101,116.052,20.2
111.101,114.825,20.2
111.101,114.825,20.2
109.371,114.825,20.2
109.371,114.825,20.2
109.371,120.174,20.2
109.371,120.174,20.2
111.101,120.174,20.2
111.101,120.174,20.2
111.501,120.574,20.2
111.501,120.574,20.2
111.502,119.074,20.2
111.502,119.074,20.2
111.552,118.832,20.2
111.552,118.832,20.2
111.683,118.645,20.2
111.683,118.645,20.2
111.839,118.535,20.2
111.839,118.535,20.2
112.049,118.477,20.2
112.049,118.477,20.2
122.899,118.475,20.2
122.899,118.475,20.2
123.162,118.535,20.2
123.162,118.535,20.2
123.318,118.645,20.2
123.318,118.645,20.2
123.448,118.832,20.2
123.448,118.832,20.2
123.499,119.075,20.2
123.499,119.075,20.2
123.499,120.575,20.2
123.499,120.575,20.2
126.03,120.575,20.2
126.03,120.575,20.2
126.03,115.691,20.2
126.03,115.691,20.2
126.029,114.425,20.2
126.029,114.425,20.2
123.498,114.425,20.2
123.498,114.425,20.2
123.498,116.003,20.2
123.498,116.003,20.2
123.448,116.168,20.2
123.448,116.168,20.2
123.317,116.355,20.2
123.317,116.355,20.2
123.162,116.465,20.2
123.162,116.465,20.2
122.899,116.525,20.2
122.899,116.525,20.2
112.049,116.523,20.2
112.049,116.523,20.2
111.838,116.465,20.2
111.838,116.465,20.2
111.682,116.355,20.2
111.682,116.355,20.2
111.552,116.168,20.2
111.552,116.168,20.2
111.501,116.003,20.2
111.501,116.003,20.2
111.501,114.425,20.2
111.501,114.425,20.2
108.971,114.425,20.2
108.971,114.425,20.2
108.971,120.574,20.2
108.971,120.574,20.2
111.501,120.574,20.2
111.501,120.574,20.2
111.901,120.974,20.2
111.901,120.974,20.2
111.902,119.017,20.2
111.902,119.017,20.2
111.962,118.931,20.2
111.962,118.931,20.2
112.084,118.875,20.2
112.084,118.875,20.2
122.968,118.875,20.2
122.968,118.875,20.2
123.099,119.012,20.2
123.099,119.012,20.2
123.099,120.975,20.2
123.099,120.975,20.2
126.43,120.975,20.2
126.43,120.975,20.2
126.43,115.691,20.2
126.43,115.691,20.2
126.429,114.025,20.2
126.429,114.025,20.2
123.098,114.025,20.2
123.098,114.025,20.2
123.096,115.96,20.2
123.096,115.96,20.2
123.038,116.069,20.2
123.038,116.069,20.2
122.899,116.125,20.2
122.899,116.125,20.2
112.083,116.125,20.2
112.083,116.125,20.2
111.961,116.069,20.2
111.961,116.069,20.2
111.903,115.96,20.2
111.903,115.96,20.2
111.901,114.025,20.2
111.901,114.025,20.2
108.571,114.025,20.2
108.571,114.025,20.2
108.571,120.974,20.2
108.571,120.974,20.2
111.901,120.974,20.2
111.901,120.974,20.2
111.631,120.705,20.2
111.631,120.705,20.2
110.621,115.877,20.2
110.621,115.877,20.2
110.047,115.304,20.2
110.047,115.304,20.2
109.85,115.7,20.2
109.85,115.7,20.2
110.619,115.494,20.2
110.619,115.494,20.2
111.273,116.753,20.2
111.273,116.753,20.2
124.002,118.12,20.2
124.002,118.12,20.2
125.148,117.813,20.2
125.148,117.813,20.2
125.148,117.813,20.2
125.148,117.813,20.2
125.148,117.813,20.4
125.148,117.813,20.4
123.326,114.253,20.4
123.326,114.253,20.4
123.298,113.16,20.4
123.298,113.16,20.4
122.751,112.719,20.4
122.751,112.719,20.4
122.047,112.678,20.4
122.047,112.678,20.4
113.491,112.656,20.4
113.491,112.656,20.4
113.057,113.462,20.4
113.057,113.462,20.4
113.057,113.462,20.4
113.057,113.462,20.4
113.057,115.004,20.4
113.057,115.004,20.4
113.539,115.004,20.4
113.539,115.004,20.4
113.539,113.537,20.4
113.539,113.537,20.4
113.78,113.392,20.4
113.78,113.392,20.4
113.435,113.439,20.4
113.435,113.439,20.4
113.057,113.462,20.4
113.057,113.462,20.4
113.78,113.392,20.4
113.78,113.392,20.4
113.989,113.362,20.4
113.989,113.362,20.4
114.349,113.37,20.4
114.349,113.37,20.4
114.349,113.37,20.4
114.349,113.37,20.4
114.319,112.705,20.4
114.319,112.705,20.4
113.491,112.656,20.4
113.491,112.656,20.4
112.283,112.722,20.4
112.283,112.722,20.4
107.753,113.172,20.4
107.753,113.172,20.4
107.754,121.828,20.4
107.754,121.828,20.4
112.283,121.828,20.4
112.283,121.828,20.4
113.058,119.996,20.4
113.058,119.996,20.4
113.058,119.996,20.4
113.058,119.996,20.4
113.058,121.546,20.4
113.058,121.546,20.4
113.425,121.567,20.4
113.425,121.567,20.4
113.456,121.579,20.4
113.456,121.579,20.4
113.781,121.611,20.4
113.781,121.611,20.4
113.543,121.471,20.4
113.543,121.471,20.4
113.54,119.996,20.4
113.54,119.996,20.4
113.058,119.996,20.4
113.058,119.996,20.4
113.781,121.611,20.4
113.781,121.611,20.4
113.884,121.61,20.4
113.884,121.61,20.4
113.884,121.61,20.4
113.884,121.61,20.4
114.323,122.299,20.4
114.323,122.299,20.4
120.693,122.297,20.4
120.693,122.297,20.4
121.116,121.609,20.4
121.116,121.609,20.4
121.116,121.609,20.4
121.116,121.609,20.4
121.241,121.609,20.4
121.241,121.609,20.4
121.943,121.529,20.4
121.943,121.529,20.4
121.943,120.237,20.4
121.943,120.237,20.4
121.943,119.996,20.4
121.943,119.996,20.4
121.461,119.996,20.4
121.461,119.996,20.4
121.461,121.451,20.4
121.461,121.451,20.4
121.241,121.609,20.4
121.241,121.609,20.4
121.241,121.609,20.4
121.241,121.609,20.4
121.197,122.308,20.4
121.197,122.308,20.4
121.528,122.351,20.4
121.528,122.351,20.4
122.717,122.28,20.4
122.717,122.28,20.4
127.247,121.828,20.4
127.247,121.828,20.4
127.246,113.172,20.4
127.246,113.172,20.4
122.717,112.719,20.4
122.717,112.719,20.4
121.737,112.66,20.4
121.737,112.66,20.4
121.105,112.691,20.4
121.105,112.691,20.4
121.116,113.39,20.4
121.116,113.39,20.4
121.116,113.39,20.4
121.116,113.39,20.4
121.219,113.389,20.4
121.219,113.389,20.4
121.458,113.528,20.4
121.458,113.528,20.4
121.461,115.004,20.4
121.461,115.004,20.4
121.942,115.004,20.4
121.942,115.004,20.4
121.942,113.682,20.4
121.942,113.682,20.4
121.942,113.453,20.4
121.942,113.453,20.4
121.575,113.433,20.4
121.575,113.433,20.4
121.544,113.421,20.4
121.544,113.421,20.4
121.219,113.389,20.4
121.219,113.389,20.4
120.831,113.361,20.4
120.831,113.361,20.4
119.068,115.125,20.4
119.068,115.125,20.4
118.518,115.124,20.4
118.518,115.124,20.4
117.711,114.317,20.4
117.711,114.317,20.4
117.287,113.892,20.4
117.287,113.892,20.4
116.748,113.354,20.4
116.748,113.354,20.4
117.47,113.328,20.4
117.47,113.328,20.4
115.674,115.125,20.4
115.674,115.125,20.4
115.124,115.124,20.4
115.124,115.124,20.4
113.659,113.659,20.4
113.659,113.659,20.4
113.66,113.745,20.4
113.66,113.745,20.4
114.04,113.364,20.4
114.04,113.364,20.4
114.04,113.364,20.4
114.04,113.364,20.4
114.319,112.705,20.4
114.319,112.705,20.4
119.683,112.699,20.4
119.683,112.699,20.4
120.153,113.365,20.4
120.153,113.365,20.4
120.153,113.365,20.4
120.153,113.365,20.4
121.339,114.551,20.4
121.339,114.551,20.4
121.339,114.551,20.4
121.339,114.551,20.4
121.158,112.691,20.4
121.158,112.691,20.4
121.507,112.645,20.4
121.507,112.645,20.4
122.717,112.719,20.4
122.717,112.719,20.4
127.246,113.172,20.4
127.246,113.172,20.4
127.247,121.828,20.4
127.247,121.828,20.4
122.717,122.28,20.4
122.717,122.28,20.4
121.754,122.336,20.4
121.754,122.336,20.4
121.039,122.305,20.4
121.039,122.305,20.4
121.107,119.874,20.4
121.107,119.874,20.4
121.107,119.874,20.4
121.107,119.874,20.4
119.352,121.629,20.4
119.352,121.629,20.4
118.251,121.645,20.4
118.251,121.645,20.4
117.712,121.106,20.4
117.712,121.106,20.4
117.287,120.681,20.4
117.287,120.681,20.4
116.48,119.874,20.4
116.48,119.874,20.4
117.287,120.3,20.4
117.287,120.3,20.4
115.971,121.616,20.4
115.971,121.616,20.4
114.846,121.634,20.4
114.846,121.634,20.4
113.66,120.448,20.4
113.66,120.448,20.4
113.661,120.532,20.4
113.661,120.532,20.4
114.32,119.873,20.4
114.32,119.873,20.4
114.32,119.873,20.4
114.32,119.873,20.4
114.822,122.3,20.4
114.822,122.3,20.4
119.696,122.298,20.4
119.696,122.298,20.4
119.875,119.875,20.4
119.875,119.875,20.4
119.875,119.875,20.4
119.875,119.875,20.4
121.339,121.339,20.4
121.339,121.339,20.4
121.339,121.339,20.4
121.339,121.339,20.4
121.039,122.305,20.4
121.039,122.305,20.4
113.493,122.355,20.4
113.493,122.355,20.4
112.282,122.281,20.4
112.282,122.281,20.4
111.722,121.84,20.4
111.722,121.84,20.4
111.722,120.761,20.4
111.722,120.761,20.4
109.808,119.774,20.4
109.808,119.774,20.4
109.808,119.774,20.4
109.808,119.774,20.4
110.736,119.774,20.4
110.736,119.774,20.4
110.737,119.074,20.4
110.737,119.074,20.4
110.855,118.509,20.4
110.855,118.509,20.4
111.16,118.071,20.4
111.16,118.071,20.4
111.523,117.815,20.4
111.523,117.815,20.4
112.015,117.69,20.4
112.015,117.69,20.4
122.864,117.688,20.4
122.864,117.688,20.4
123.477,117.815,20.4
123.477,117.815,20.4
123.84,118.071,20.4
123.84,118.071,20.4
124.145,118.508,20.4
124.145,118.508,20.4
124.264,119.075,20.4
124.264,119.075,20.4
124.264,119.775,20.4
124.264,119.775,20.4
125.194,119.775,20.4
125.194,119.775,20.4
125.194,115.69,20.4
125.194,115.69,20.4
125.193,115.225,20.4
125.193,115.225,20.4
124.263,115.225,20.4
124.263,115.225,20.4
124.263,116.1,20.4
124.263,116.1,20.4
124.145,116.49,20.4
124.145,116.49,20.4
123.84,116.929,20.4
123.84,116.929,20.4
123.477,117.185,20.4
123.477,117.185,20.4
122.864,117.312,20.4
122.864,117.312,20.4
112.015,117.31,20.4
112.015,117.31,20.4
111.523,117.185,20.4
111.523,117.185,20.4
111.159,116.929,20.4
111.159,116.929,20.4
110.855,116.491,20.4
110.855,116.491,20.4
110.736,116.102,20.4
110.736,116.102,20.4
110.736,115.225,20.4
110.736,115.225,20.4
109.806,115.225,20.4
109.806,115.225,20.4
109.808,119.774,20.4
109.808,119.774,20.4
111.136,120.174,20.4
111.136,120.174,20.4
111.137,119.074,20.4
111.137,119.074,20.4
111.221,118.67,20.4
111.221,118.67,20.4
111.439,118.358,20.4
111.439,118.358,20.4
111.698,118.175,20.4
111.698,118.175,20.4
112.049,118.078,20.4
112.049,118.078,20.4
122.864,118.075,20.4
122.864,118.075,20.4
123.302,118.175,20.4
123.302,118.175,20.4
123.561,118.358,20.4
123.561,118.358,20.4
123.779,118.67,20.4
123.779,118.67,20.4
123.864,119.075,20.4
123.864,119.075,20.4
123.864,120.175,20.4
123.864,120.175,20.4
125.594,120.175,20.4
125.594,120.175,20.4
125.594,115.69,20.4
125.594,115.69,20.4
125.593,114.825,20.4
125.593,114.825,20.4
123.863,114.825,20.4
123.863,114.825,20.4
123.863,116.051,20.4
123.863,116.051,20.4
123.779,116.329,20.4
123.779,116.329,20.4
123.561,116.642,20.4
123.561,116.642,20.4
123.302,116.825,20.4
123.302,116.825,20.4
122.864,116.925,20.4
122.864,116.925,20.4
112.049,116.922,20.4
112.049,116.922,20.4
111.698,116.825,20.4
111.698,116.825,20.4
111.438,116.642,20.4
111.438,116.642,20.4
111.221,116.33,20.4
111.221,116.33,20.4
111.136,116.052,20.4
111.136,116.052,20.4
111.136,114.825,20.4
111.136,114.825,20.4
109.406,114.825,20.4
109.406,114.825,20.4
109.408,120.174,20.4
109.408,120.174,20.4
111.136,120.174,20.4
111.136,120.174,20.4
111.536,120.574,20.4
111.536,120.574,20.4
111.537,119.074,20.4
111.537,119.074,20.4
111.587,118.832,20.4
111.587,118.832,20.4
111.718,118.644,20.4
111.718,118.644,20.4
111.874,118.535,20.4
111.874,118.535,20.4
112.084,118.477,20.4
112.084,118.477,20.4
122.864,118.475,20.4
122.864,118.475,20.4
123.127,118.535,20.4
123.127,118.535,20.4
123.283,118.645,20.4
123.283,118.645,20.4
123.413,118.832,20.4
123.413,118.832,20.4
123.464,119.075,20.4
123.464,119.075,20.4
123.464,120.575,20.4
123.464,120.575,20.4
125.994,120.575,20.4
125.994,120.575,20.4
125.994,115.69,20.4
125.994,115.69,20.4
125.993,114.425,20.4
125.993,114.425,20.4
123.463,114.425,20.4
123.463,114.425,20.4
123.463,116.003,20.4
123.463,116.003,20.4
123.413,116.168,20.4
123.413,116.168,20.4
123.282,116.355,20.4
123.282,116.355,20.4
123.126,116.465,20.4
123.126,116.465,20.4
122.864,116.525,20.4
122.864,116.525,20.4
112.084,116.523,20.4
112.084,116.523,20.4
111.873,116.465,20.4
111.873,116.465,20.4
111.717,116.356,20.4
111.717,116.356,20.4
111.587,116.168,20.4
111.587,116.168,20.4
111.536,116.003,20.4
111.536,116.003,20.4
111.536,114.425,20.4
111.536,114.425,20.4
109.006,114.425,20.4
109.006,114.425,20.4
109.008,120.574,20.4
109.008,120.574,20.4
111.536,120.574,20.4
111.536,120.574,20.4
111.936,120.974,20.4
111.936,120.974,20.4
111.937,119.017,20.4
111.937,119.017,20.4
111.997,118.931,20.4
111.997,118.931,20.4
112.119,118.875,20.4
112.119,118.875,20.4
122.933,118.875,20.4
122.933,118.875,20.4
123.064,119.012,20.4
123.064,119.012,20.4
123.064,120.975,20.4
123.064,120.975,20.4
126.394,120.975,20.4
126.394,120.975,20.4
126.394,115.69,20.4
126.394,115.69,20.4
126.393,114.025,20.4
126.393,114.025,20.4
123.063,114.025,20.4
123.063,114.025,20.4
123.061,115.96,20.4
123.061,115.96,20.4
123.003,116.069,20.4
123.003,116.069,20.4
122.864,116.125,20.4
122.864,116.125,20.4
112.118,116.125,20.4
112.118,116.125,20.4
111.996,116.069,20.4
111.996,116.069,20.4
111.938,115.96,20.4
111.938,115.96,20.4
111.936,114.025,20.4
111.936,114.025,20.4
108.606,114.025,20.4
108.606,114.025,20.4
108.608,120.974,20.4
108.608,120.974,20.4
111.936,120.974,20.4
111.936,120.974,20.4
111.666,120.705,20.4
111.666,120.705,20.4
110.655,115.713,20.4
110.655,115.713,20.4
110.247,115.304,20.4
110.247,115.304,20.4
110.655,115.631,20.4
110.655,115.631,20.4
109.886,115.837,20.4
109.886,115.837,20.4
111.308,116.753,20.4
111.308,116.753,20.4
124.058,118.251,20.4
124.058,118.251,20.4
125.112,117.969,20.4
125.112,117.969,20.4
125.112,117.969,20.4
125.112,117.969,20.4
125.112,117.969,20.6
125.112,117.969,20.6
123.291,114.253,20.6
123.291,114.253,20.6
123.263,113.16,20.6
123.263,113.16,20.6
122.717,112.719,20.6
122.717,112.719,20.6
122.031,112.678,20.6
122.031,112.678,20.6
113.491,112.656,20.6
113.491,112.656,20.6
113.052,113.422,20.6
113.052,113.422,20.6
113.052,113.422,20.6
113.052,113.422,20.6
113.053,115.044,20.6
113.053,115.044,20.6
115.692,115.044,20.6
115.692,115.044,20.6
